                frame                 | number |       log        
 a6df3c94-9652-42f0-98fc-8c93de6a6e05 |    670 | 5.72296270677759
 1001cf4b-6a40-4c65-9336-bb5531744318 |    671 | 5.68616308640661
 aff0f35e-cfaf-4dcc-b8e7-8cc45ce5de12 |    672 | 5.69526998535204
 0add87cd-2183-4b04-a418-04c85736537e |    673 | 5.69217790601537
 05a586e7-d284-4a5d-bb26-98e46910b064 |    674 | 5.71474706400557
 7455c6d6-5742-4f0c-ae5f-fc053ae40e9b |    675 | 5.69650331919403
 a002536a-1409-4c66-9695-2fd92823ab8e |    676 | 5.69122774567265
 7970305a-3073-4772-8ee2-b11d5caf32ae |    677 | 5.69449246209087
 860ee1e5-b841-47b1-ba8d-6f36fd7330a2 |    678 | 5.80708183249638
 7a6fce13-9bcd-4dda-91e2-4c214c7505b1 |    679 | 5.75863690723219
 c48a34b5-813d-4b33-947a-bb70bfb2ac3c |    680 | 5.71804916835756
 eac8616d-2f59-4aec-bdc3-8ba006978a98 |    681 | 5.68435294807697
 cbdb8409-a496-4808-9a71-8caf5af78824 |    682 | 5.70102871088891
 29e077a1-a615-45a2-8870-00db76a091a2 |    683 | 5.68521005028975
 83568472-23ce-4e05-a4ea-f95c6009171f |    684 | 5.70589708828914
 4ac79699-ebbe-4ca2-8457-42902aff1093 |    685 | 5.74044122149913
 17b13ae6-4fac-49a0-82c9-5fc2e48548ec |    686 | 5.68150889247992
 1e80c553-16ef-466a-933a-2cc747f91b96 |    687 | 5.68847795675787
 51cdeff8-798b-4fdf-a95c-1d38dbf445b9 |    688 | 5.80308263960274
 1fe4f45b-89c7-4156-9297-cc5080814a63 |    689 | 5.74791176097095
 530c55b1-09e3-4ae2-8fdc-735ee696cdb5 |    690 | 5.67677979821986
 e5a6f243-b0ee-4663-a871-fd565b3c4a89 |    691 |  5.6846931380313
 e7b2d0d3-bfe4-4406-b04a-d3af5dcef046 |    692 | 5.67867615334992
 3ec4d2d2-b598-40f7-831b-6a932fdcdc3d |    693 |  5.7093838031616
 bdc468b4-c1eb-414a-96d4-aae3ad6532dc |    694 |  5.6862740888066
 0a70e734-edf0-44ad-9d7b-114df6dea6cb |    695 | 5.67691413072115
 cd4297f1-0386-44d6-a197-c840e6569449 |    696 | 5.69271876050627
 837ab43f-4304-464c-95f5-67981e2167e3 |    697 | 5.69528146567448
 f5ba8871-f5ba-4708-8d4d-ad02542ba3c1 |    698 | 5.83143475229015
 f915570b-0765-472e-9666-b5e1324fe485 |    699 | 5.76876831362095
 645d4a05-0cf4-4e68-8756-55f8947f5476 |    700 |  5.6880805358462
 8c733a19-94ee-41de-a50e-5abc753e7cd1 |    701 | 5.71199209457954
 9dbf5790-5ec2-4d83-8e0e-15c66669a2b0 |    702 | 5.67891192017704
 7d50168a-4f1f-4102-8482-49863f6186a8 |    703 | 5.70032001765569
 dfc12ea1-1322-4edc-821a-dac3fe2bb76e |    704 |  5.7016420046255
 a7b9795e-26a8-4c8a-86f7-8b93127591bd |    705 | 5.69869569780088
 e0d5d168-c665-4c48-857a-2cd459e7019b |    706 | 5.67702356255344
 6c2b61f5-e1c8-44e0-9349-5a140d424f8e |    707 | 5.68881823912406
 388ed70d-71eb-4eb8-a3d2-7360ec262adc |    708 | 5.79455277047731
 7b1b21f5-42c1-4403-aefd-eced3aa72c1f |    709 | 5.72386126095969
 c955a6c1-edb4-40d2-969b-bd3e198ef7ec |    710 |  5.6846126881893
 abc0a8bb-cf09-40b2-b133-d238c9969bbe |    711 | 5.70570188512496
 4c3269ec-edf9-422b-a00d-f49cb8ebfeec |    712 | 5.66004201593614
 5adb5a01-8f3f-41ee-9f8e-6a1a9141d2f3 |    713 |  5.6808383091061
 d7b2d0c7-3387-4b74-b882-55289e713794 |    714 | 5.71227240307434
 1056cd94-6f5d-40cd-a1bf-da4b52a1a785 |    715 | 5.68437065565511
 07e47193-faf9-47ee-bc9b-92b7696f37b8 |    716 | 5.67762121477292
 292da79e-3607-4790-b571-10a8e7fd0f2e |    717 | 5.69875177401897
 e4efcffe-3781-4e5e-98e0-2f0bb200e10b |    718 | 5.77830766366384
 261ff590-3f3e-490a-9445-d851e8c4e98a |    719 | 5.75069907244462
 7ee68569-81ac-49da-b049-b2712c34a4e3 |    720 | 5.69207418874928
 d9acef99-2b73-46ff-bed8-8547ad61409b |    721 | 5.70021318824476
 eb1425f9-b687-4d15-8ba5-32050eee7de4 |    722 | 5.70005103931877
 f64222cc-2c3a-4161-b0cf-f32f1c27e90e |    723 | 5.69486465930246
 06995436-83f5-4ead-bf04-60f61039bab4 |    724 | 5.69875375818878
 e44342a1-2e73-4b5f-8ef5-ce0449c5157e |    725 | 5.70624662486822
 49bc6aef-825b-486e-8875-f8510cc71dc7 |    726 | 5.69755318537171
 8cece20f-68ed-4847-b0b6-308bbc8c5460 |    727 | 5.68970769228949
 a8978876-54cc-49a1-a2f4-165c8da66c02 |    728 | 5.78612186815377
 3f245392-4ad0-4331-81c2-305aa8abb62e |    729 | 5.74728699696389
 3c6b4d40-1457-4805-9a22-1ffbc66ee321 |    730 | 5.71259038940145
 13261b57-a220-47b2-af36-9024f6ef550b |    731 | 5.68613165742488
 87fbfaaa-3495-47f5-8b63-ec55ddc05eca |    732 | 5.69484757538774
 06b2772b-2249-4262-9854-605e993a7e1b |    733 | 5.69142954540064
 32878707-5fb2-45f0-ba42-3e05b9c87d75 |    734 | 5.69177593590304
 d98c77ba-4d1b-4f65-a853-7d5673c53a46 |    735 | 5.68822912363165
 d29c35e2-6567-4739-949f-1d9f031f865f |    736 | 5.67088055802437
 eb34d1e4-acc0-435a-9102-69429b707d10 |    737 | 5.68900903991666
 4294b7be-9bb0-4ecd-b147-5a8d32bc6c0b |    738 | 5.77351703612392
 10deaf08-eeaf-4d26-9eda-e85608a88741 |    739 | 5.74473173395636
 bc4be528-7f95-43f2-aa78-04f390106ed4 |    740 | 5.69181474820273
 56ec3897-94c2-46b4-a9fb-973444e13271 |    741 |  5.6550373719553
 ddf2b828-eb91-4912-8ad2-cfd53dda7321 |    742 | 5.67148899253191
 9e22f3e8-57e8-4072-8ec5-8ea46dcd5a83 |    743 | 5.68348655250897
 f8271e3f-bb3c-4bb3-9c6d-d27b7c720d78 |    744 | 5.70046292854272
 050871f1-9386-4eab-8040-7c0de737bed4 |    745 |  5.6638473278822
 c837ec7a-af39-46d9-b345-7a455238fef7 |    746 | 5.68687889743698
 935646d4-b1a1-48ad-9177-17acd3f34e03 |    747 | 5.70497338145321
 bcbc64a2-b3f3-4408-85a7-3669557c5dd5 |    748 | 5.80799814234771
 456b6f42-2d3d-4c20-b8c5-f366e094595d |    749 | 5.74518505388126
 ea6dfc6e-b35e-462c-9f03-43c3f6d2e1bf |    750 | 5.71979019840168
 362371be-e84e-4780-a2ed-124c5f29a99a |    751 | 5.69350126608559
 ddc1a62b-6e07-455e-9b93-b84dd1c46df9 |    752 | 5.65875735804573
 0b4b2fd6-4e9b-40c9-93fc-0ce282933309 |    753 | 5.68820586446624
 b9109245-7905-4e7a-8037-4da69c021363 |    754 | 5.66425033809054
 9f710010-393a-4600-b027-47b25255fec2 |    755 | 5.67732654687541
 23d544b8-9bb6-4bd0-a049-e94cd9b5b82a |    756 | 5.66788331851785
 c3b01ab7-5c30-4f94-9545-b310af421a91 |    757 | 5.67397575479489
 3cad5bba-9190-40bb-a0e8-578ccf8cdcec |    758 | 5.77635638802342
 7e15f5c4-4be5-44f2-a8d5-f34f9bf08b47 |    759 |  5.7271206153695
 83fca373-4de7-4252-acac-ae52d634f357 |    760 | 5.66171708837991
 0bcd0eb6-ff25-4f47-be8f-2954bdb30fe7 |    761 | 5.67635670282338
 05ae5c4b-9466-4134-944b-010542b12981 |    762 | 5.69810797686848
 bf0b34cf-a68c-49fe-ba16-b4d2f878dcee |    763 | 5.69478421527604
 3d7f28ee-0771-49bd-a6c9-2d026dad4872 |    764 | 5.70656876406439
 8910babf-086f-41d1-8902-3ea3c667aa34 |    765 | 5.69918282923377
 9a90dc82-19a7-4d9a-a5de-dcd8e4f6abca |    766 |  5.6731407073528
 6dc7c78d-59f7-4b64-88ec-f59da040961f |    767 |  5.6968107912281
 20624ead-6b50-4593-8476-9f4fb41734d3 |    768 | 5.79407535091671
 6966e38b-5538-4dd2-b16c-25cf2ef520e7 |    769 | 5.74794569402608
 090a68ab-c85c-4c74-b397-d12ea447725f |    770 | 5.66448084009351
 a03ee451-2c5c-4cbe-b788-4bd6bedcb6ff |    771 | 5.67131575096838
 319f275c-31ca-41c0-bf62-4218c2d0576f |    772 | 5.68119054771072
 7ba6ef8f-6ca6-4a8a-b321-dbd70a382db3 |    773 | 5.68876854836517
 025b9fa7-5674-4ded-8f91-4b20ec45e722 |    774 | 5.66000883226929
 d5ea4bc9-6cd7-4b55-93f9-2dd7e5b334e7 |    775 | 5.65955388582211
 74f78e0f-06e8-411d-aec5-37daf4b26cd1 |    776 |  5.6572141781442
 1a35420a-db66-452c-9bd2-927523059001 |    777 | 5.67474264529431
 4f5f463c-d725-4218-bec1-e607c939bb2b |    778 |  5.7414230023746
 0abd9a5f-f804-41ec-a09e-6ec9c87ed264 |    779 | 5.70514942758597
 b4ed3584-da7f-4833-ab47-e247e697dd74 |    780 | 5.68452318306503
 7d34ebb2-0671-4615-a284-319c5ed1a728 |    781 | 5.69243556577158
 e808bb41-fbbf-4c74-ac8c-8ad059ad38f1 |    782 | 5.67005616331353
 094631f4-c612-48fd-9a13-bcd1c247f162 |    783 | 5.66208707799093
 5a2e5373-4365-416e-a03a-6e263e75e909 |    784 | 5.66105933607208
 d129cf42-137e-4654-9eb6-c71b333f809f |    785 | 5.66100480851811
 2fbb5637-5696-42ba-8216-296cf0c86ce5 |    786 | 5.67183687594355
 3e75e9c4-83b1-414f-9df3-ee4d5ab1c35d |    787 | 5.65363266334367
 f5d66277-b42a-4a81-b6f9-7af6dfa55d2d |    788 | 5.76976174837851
 4e97da9b-7c88-4385-9aa0-30f7702cef83 |    789 | 5.70421373353248
 6b25a836-e8d5-4e60-8967-bdf9ebfce272 |    790 | 5.68390344734604
 765b30d3-0579-49c2-af93-b67a3646784f |    791 | 5.66909212402318
 dd26f4d5-7189-441f-b6e3-4e51dc12093c |    792 | 5.68157300111922
 3f2a143a-bb13-4e45-bc8c-cf8e1b57a463 |    793 | 5.65913750013417
 050be76c-ec37-4fb7-a542-d79bca129dea |    794 | 5.67092617208409
 a9a9ce90-8b7f-438c-99c2-3766fa832ec8 |    795 | 5.67679580463918
 9f4f9dee-9323-4f38-9961-ed399526ed33 |    796 | 5.67706290982509
 47725dea-6fc7-4ca6-a96e-463ef20a8e34 |    797 |  5.6717793955587
 8222e875-dae1-4ba9-b45f-451be688f3c4 |    798 | 5.79606631819262
 4129c788-4efd-4541-a035-0cb7f8fed7f2 |    799 | 5.72589273862776
 979ac814-9401-44d6-9434-f645a511b4eb |    800 |  5.6969074245575
 05daf0a6-17a1-41cc-9440-204514b12422 |    801 | 5.68691969462394
 b976714b-7840-4862-9d59-611982e13956 |    802 | 5.66636432128597
 e25623b4-17ce-40d5-bdb3-2d0acee6ace6 |    803 | 5.65613182364318
 7871ebf1-6dfb-457a-81cb-6f0d352da0b2 |    804 | 5.67775526863255
 f518a536-764b-4670-9665-9d0496ba532a |    805 | 5.70572473674554
 64628eaf-cfe0-492e-9d44-c19cf2950318 |    806 | 5.68333468623796
 7680d441-d87f-4da7-9dbc-d6f17470512f |    807 | 5.66957469832975
 6f322b54-aaa7-473b-8270-b987043f0acf |    808 | 5.75233139707129
 e9d167ed-a11e-4a80-8fc4-2973d9922af6 |    809 | 5.71575823000638
 4ff0f2c7-bacb-4a79-a2a1-63a5d35226be |    810 |  5.6308257545483
 61e401d1-c47f-4866-98d9-ee917dc84632 |    811 | 5.63003213883269
 8d8ff9e0-fb63-479f-8811-733d61158586 |    812 |  5.6313374730263
 5d5bc9e9-4561-4172-a0cc-dedd2bd931af |    813 | 5.63077576597054
 1775eb72-851b-4d87-8e8c-d8848c0cf984 |    814 | 5.64300322714591
 0aa9fdb2-c69d-40a0-ac9e-1b206643e84b |    815 | 5.70450224899345
 e05e8d36-14b5-44ab-bb82-4c3974816348 |    816 | 5.64781448420249
 45761e84-38a7-44ab-8408-2a867c83ee23 |    817 | 5.66040444859199
 3f302761-a6fa-4c87-80b1-927fabc62e23 |    818 | 5.73713675423726
 f1203a17-bbd5-4653-8877-58163cbc0bd0 |    819 | 5.70562325757067
 021ffdb3-75d5-4ffd-8c0b-a7b93bece407 |    820 |  5.6579460549738
 d17c1b77-7b1d-4056-b62c-83db6d0e8df8 |    821 | 5.63783919020474
 747694c8-5b37-488c-9443-cccbad789346 |    822 | 5.63468645586323
 021358ed-b8c0-457a-8101-c9e8d3016e7f |    823 | 5.63993484752412
 3ab7adb1-cf7c-46f4-ba90-f89eef3e6897 |    824 | 5.64873344046537
 8f92754a-fe63-4ff3-9380-1e2dbf3e1eb0 |    825 | 5.64301030071966
 6cfa7c70-1786-456e-8355-e08fa8d54bc4 |    826 |  5.6329195582079
 189664d4-f55a-43e1-9bad-7958bd47c9f7 |    827 | 5.64219005372112
 89b6efac-53cd-44e7-ac1e-b9e5cf4be061 |    828 | 5.72559319519359
 1b2166ee-4582-4188-a5d9-dbd7159f306f |    829 | 5.71250148521457
 9595281c-49d0-4491-8985-e5254fc36b27 |    830 | 5.65647973454898
 c182bdaa-634f-4816-8cb9-5e837f6ab0ae |    831 | 5.63808354386163
 d5d261ad-88fa-4ea0-ad04-4e069c00511d |    832 | 5.64953716319666
 e266adc9-e0c5-48aa-8f11-b784079edee2 |    833 | 5.65072577659004
 a4aeb0e9-c385-499d-ac30-c4bc5f87a916 |    834 | 5.65327678462532
 4234bd05-dc02-4aa2-823f-f1f86530cc2c |    835 | 5.69376766553096
 14546e20-2d25-4e7c-ac87-9c4664791596 |    836 | 5.64098652459395
 ea192cf4-43a9-4ac5-a59a-695a918d950c |    837 | 5.68949097540245
 364ba71a-ccf6-42e1-9b70-efb44dcd7b60 |    838 | 5.76774304530731
 cd21a5ce-aa52-46d2-b41d-588caa2c0840 |    839 | 5.68218277522673
 a20b3435-d1d9-429d-9d8b-2cce304fc696 |    840 | 5.65139524710666
 b64ebb1e-8fab-449d-b037-1d3180d80cfd |    841 | 5.65079143978028
 4fc88046-7cb9-4352-b796-1f428a72b1d3 |    842 | 5.63987260328076
 28ce64e9-f5be-4e8e-b5b4-df40ebe9dec8 |    843 | 5.66485964874881
 b3ed117b-0f6c-40ae-b7ab-65a718c5ef52 |    844 | 5.63891725127287
 c1d381d9-d706-4083-b79e-149eefefe80a |    845 | 5.65241367710595
 b246dd03-a61f-46ed-8275-6a3f778f99e6 |    846 |  5.6669974550525
 53a84986-912c-487c-8c67-e9b0b1c69195 |    847 | 5.67830278015459
 0aa144e7-e2f2-4b78-af45-c1ca40a0ac09 |    848 | 5.76200584780719
 095ef2e3-9a4b-4547-904e-fb6687d6dfc3 |    849 | 5.74210119239957
 3f7ce8d3-6563-47d5-b63c-699e087451c2 |    850 | 5.63846496719547
 dc8a1b65-231f-4ee6-85ac-7274b99def4d |    851 | 5.66362880907309
 51f17430-2ed2-4909-9e20-5a107e6dc9cb |    852 | 5.63827848576704
 39ee18a7-9f88-48d4-8885-9398dc85f30b |    853 | 5.64754423626877
 e1997d3e-2b3d-4c45-bc46-daed085e5e20 |    854 | 5.63603268546832
 afec6d3a-850c-4dd0-aebe-05ad5f20bdd0 |    855 | 5.64888919511521
 5f79fbd5-26cd-456e-9743-ce3c6f5d77bd |    856 | 5.64714806830021
 bfb7558e-74be-4db3-9eb6-c80d1405c5dd |    857 | 5.66795931517967
 2a31b02a-a100-4b97-9fdc-5bac9b657c46 |    858 | 5.74295296692856
 f44ded47-16e6-4471-a1ea-d43c495634e7 |    859 | 5.65185376569923
 2c6b3d14-deaa-49d9-b005-f1d60c2145d2 |    860 | 5.65651307063266
 39955430-fd80-408e-a1ce-8017c911ecd3 |    861 | 5.64041273071048
 7243e297-10f7-49f0-b30e-e61f569a3323 |    862 | 5.64522178956907
 275e23e1-1287-4410-8598-320952c67efe |    863 | 5.65342948171857
 5a4c10e9-4a56-4c8e-8eb9-dbec3429f6ad |    864 | 5.63679779180839
 81bc259c-dea6-40c7-98ea-0bb5d78163a9 |    865 | 5.62912154521025
 3579fe5c-6da4-4921-854c-79b9a2023667 |    866 | 5.63749667509778
 20b094e7-44a2-4047-84fb-c4afb4f2e1a3 |    867 | 5.64438155717368
 add58454-be6d-4a9b-b0cb-4cf6c7fb8bad |    868 | 5.71369945587296
 ce89afd9-fbd5-41d3-989e-a6204e93b362 |    869 | 5.74897987743152
 02abae07-7b4f-45c1-b93a-14e62e99bb69 |    870 | 5.64844808421864
 a4ee858c-d0ab-413b-a1fb-37c5cb3c2635 |    871 |  5.6565008837172
 a62b08aa-4400-46c4-94a0-96ba8a58a744 |    872 | 5.66915787010028
 1563b7ba-0946-43cc-b5c5-45d063feb87c |    873 | 5.68436626818937
 06bec455-a842-4849-b232-aa0a99d233c2 |    874 | 5.67955289684679
 4936d953-62b4-4900-acbb-43f4303c9059 |    875 | 5.66192903861469
 a0032f1f-26f1-48b4-bcfc-18d68a8ee6aa |    876 | 5.67964175286531
 51bc339e-f38c-43da-b20c-f438c7c64b36 |    877 | 5.67253897001068
 de33dfb6-9bb4-465e-a913-98605f268ee0 |    878 | 5.75595144498605
 f04807ef-36c5-4401-9cc5-8f3dae7a7776 |    879 | 5.71940649938873
 688690bb-05fb-4c36-b528-ea16dcb9b818 |    880 | 5.66582459457291
 afaba7e0-84ae-45f9-b07a-1c2a53ef144b |    881 | 5.67780846136048
 dc67d3e8-95c5-4f77-828b-e5dd1703988e |    882 | 5.66626460204067
 a3030b72-99e4-4abf-bb2e-8199c54d804a |    883 |  5.6532338520773
 79ff167a-1774-49e2-9f9d-5c5bdb3bcb33 |    884 | 5.67505025602523
 217803ec-43d9-4bb1-b639-7314a30b819b |    885 | 5.67543598003888
 c8ec3445-4154-4106-89fa-9169c6543f50 |    886 | 5.66692429700144
 5d547b57-590a-402d-970c-0adeae84fc46 |    887 | 5.66301301217911
 00d36c44-0a39-4061-8411-9a40453f9ed6 |    888 |    5.70867566269
 8f334919-d0da-484b-9545-a3b443004cd9 |    889 | 5.72172358282684
 2903dd8c-5302-4c5f-bb44-296dd9d29e84 |    890 | 5.64166775724985
 aea5935f-9a11-48de-b03d-ba423ac5b29f |    891 | 5.63456080048059
 f358a294-5b50-441b-86fc-182f1b6721df |    892 | 5.65735287843127
 a7bf5355-4573-4dce-b304-146f114e6206 |    893 | 5.64994582166576
 e68790a0-5f98-4df7-af0b-7a38badf731e |    894 | 5.66345587327892
 b86d45fe-316e-45e1-830b-520b67038db2 |    895 | 5.65920534627873
 46878930-1689-49f0-bdf2-26600ead5392 |    896 | 5.66129313371435
 fe3aac73-32ef-4092-ad5b-82fae78adc0e |    897 | 5.70224791356129
 1fede6c7-d585-47fa-a8bd-9bf07598101e |    898 | 5.74142242075233
 7457feec-8141-47e8-b2ce-0e7aec104ae0 |    899 | 5.74429880809555
 ddcb0719-1a5e-44e1-8aca-9dab87f166f4 |    900 | 5.64823455736999
 6c3cc28c-d89c-4430-baad-96fdad79706e |    901 | 5.66355299320625
 ac4ce06e-0725-44b7-ba09-8ca7eb0e3e1c |    902 | 5.67874469962067
 f2ce32f3-4c6a-4470-a81d-110b841251f9 |    903 | 5.67191181978175
 6f11114d-01f9-4aa2-8993-1b206f59b4b7 |    904 | 5.67193428439506
 179c184d-5a90-4f1a-9d0e-3cc96323385e |    905 | 5.68516616217917
 6fd7416d-c366-4931-9342-2a94c745ea55 |    906 | 5.68506413820088
 721e6e99-a262-4460-81c5-91dd59e8bb48 |    907 | 5.66644957434081
 c83a0840-e263-42b9-9c21-872db5c94f47 |    908 | 5.76557372340523
 7d24f53d-481a-4f8e-99e6-54942468ad7d |    909 | 5.71416629009595
 d48e0de7-ab30-425f-ae75-ccfb6bacda2c |    910 | 5.67704751483141
 e38f8672-18f6-4b8c-bf77-32b132de707e |    911 | 5.65458739440292
 451716cf-5e9b-4567-86a9-4dfe72af644c |    912 | 5.66624938990365
 92c791d4-ce55-44ab-8aae-e6c633b19204 |    913 | 5.63899579214791
 8fb113d6-ce77-4aaa-b0c1-b4192d073f10 |    914 | 5.65585095207577
 c33203f1-6b07-418f-979f-37fdc6a1343d |    915 | 5.64745351147493
 bed05892-6a2a-41d3-8a73-fc00910f96d4 |    916 | 5.64996849559396
 89c63e49-5c48-4496-b14f-b7877da8891d |    917 |  5.6442972786788
 d374b072-594a-4bf9-9007-758ec87cfee7 |    918 | 5.73234186461525
 490f4ff9-9166-49d7-8553-cc8a038978e3 |    919 | 5.71274707202552
 2f6ac65f-78b6-43f0-9b8c-ad65741dec6c |    920 |  5.6619173650612
 9b477dc2-f0e8-4519-b98b-7077f7451177 |    921 |  5.6458840498225
 76ceedcf-054c-4648-ac4a-4f01af388485 |    922 | 5.65621246479762
 f3e6dba9-5b8e-4955-8c02-473f768f9ebc |    923 | 5.63598631128117
 bc57ed7f-a78c-470b-ae34-0e76bb96faaa |    924 | 5.64097351604378
 9aa49049-c33b-4982-ac6e-6b417b2b54e7 |    925 | 5.64990791010584
 59559e05-f0e5-4357-aa9e-2670010c8aed |    926 | 5.62977253004713
 e94e0714-232d-40d3-ac4c-84dff087763e |    927 | 5.65956984874529
 153dfcea-01ac-4b8d-b580-9bcb09f0dcd4 |    928 | 5.75815850716828
 00ffc00d-9555-4c10-9b94-b402dc177d00 |    929 | 5.71274903588974
 f3525b2d-e22e-4646-91fe-ff5bb9031143 |    930 | 5.69226777529414
 a86af39b-2a8c-4fad-915c-afdfa13afe36 |    931 | 5.68975900087849
 8367e81c-65ce-4b16-b1d2-8cfdbe97cb24 |    932 | 5.66371644349802
 4e13d125-3b87-459f-a477-5b2140da2dd1 |    933 | 5.65036389720161
 4f31c3d0-922b-469f-9da5-a078cfee6dab |    934 | 5.67510113001155
 f48f9ab9-b528-4d5a-aff3-6c090ad01c6d |    935 | 5.67004956106834
 0afbd8b0-c4ab-4a73-86cf-9c9416d7244e |    936 | 5.67983923457378
 5fe6e55e-eaab-4335-be6e-22ce9aa8ed9d |    937 | 5.66300593366542
 d0db9d82-e407-4aca-91e4-5ff4d40a6b73 |    938 | 5.78467989836108
 bd8b50eb-82ad-4cd5-b79a-63824e9ca4ef |    939 | 5.72714572977441
 6af88897-0a98-467d-aa60-fb929bef6425 |    940 | 5.69620643192253
 2f5aed9c-e2ea-4814-89ca-577de743a6f8 |    941 | 5.66806789115021
 f4cb452c-680e-4863-9b94-b3d095669bbf |    942 | 5.66055897739945
 20304e89-a90b-4e80-9c07-52d4244be138 |    943 | 5.66377095170832
 00331e47-5e59-4ec3-8855-528688980f44 |    944 | 5.68541118553064
 023cbf0d-5ee4-49e2-bf6c-fb6e8c8b493e |    945 | 5.66411031766931
 38fad86d-d59c-46fa-84cb-cf2ad85fbe0d |    946 | 5.66486668072108
 7e53b2a4-080c-4583-86f3-501204688155 |    947 |  5.6762669238695
 f05485e3-7d17-422e-93ab-95cf814184ff |    948 | 5.78513746847139
 7c575017-4aea-499b-aedd-120755e320d6 |    949 | 5.75944695888009
 894ada38-24f4-477b-a40c-b68554c5e7e7 |    950 | 5.67296278582297
 c598f013-711c-4e2e-8fd9-e17c621c11d1 |    951 | 5.66244933354059
 bf37b3c9-3f2e-4077-897a-90c1505d8437 |    952 | 5.68083445131076
 392b65d6-8813-4260-b9a6-62bb84371884 |    953 | 5.64912986432288
 5b490d80-c93c-4de2-b8fc-33b7af5ad8c5 |    954 | 5.68474210265158
 ed08d71a-013c-4297-83d8-5d765fac4c50 |    955 | 5.67084279604098
 5d560534-8297-44bb-87d1-66fb7652b7e4 |    956 | 5.67439333232152
 f53eaf67-7ff5-4fc5-8c55-ca426d8ba613 |    957 | 5.71645616214218
 18415e54-13b8-48d8-9a96-fc7150bfec70 |    958 | 5.79072951803999
 9150c90a-bf9c-4d64-9ae2-f8996d8fb0a8 |    959 | 5.69957432960985
 b41e47d3-b3ec-4539-a126-ef8d4b572f55 |    960 | 5.68579027054412
 7559cffc-cda4-45ef-8eee-b6dfd5889ca6 |    961 | 5.68705134428292
 f6379127-2896-45d0-92a0-e6f737929a40 |    962 | 5.69375381513403
 d03d93cd-fd36-4de4-a273-e6d63920c028 |    963 | 5.68838869920463
 6e08da48-67f7-4e6d-bd1b-c63321ee5cda |    964 | 5.69072906982674
 d76738a1-3d9b-47b4-af05-df15bfe4aa25 |    965 | 5.66750869587422
 98ce606b-c325-4a04-b5ae-609f607d74bf |    966 | 5.68760487702947
 90277c05-5c2e-4e65-bc75-b691472bcb74 |    967 |  5.6920725673527
 fc730dab-a9c3-4846-b372-d8525c4eb94d |    968 | 5.77534275676587
 65c3810f-896f-4da9-8428-f53c9c17de89 |    969 | 5.73235411930373
 4b1fdd66-8bcc-4b85-b7d3-114f3b239af6 |    970 | 5.65622571888541
 d7a0cf0a-24d5-469a-bf8e-dd9a639256c4 |    971 |  5.6668848460544
 04e780a4-fca3-44ed-967b-75b52255e584 |    972 | 5.66342222790059
 ecae0a0b-55b6-4780-8e56-bf6d8a1af7be |    973 | 5.70964285864506
 a629b6bf-b08f-44dc-84c4-1527f6b8e618 |    974 | 5.68568316453623
 b93fd559-6cb5-45e9-ac2e-5b1cbf26046d |    975 | 5.69472851388147
 2e78e98a-71aa-4ceb-951b-fce9db9c4568 |    976 | 5.68115699353061
 62364819-53c9-4906-ad03-092f279d1bca |    977 |  5.6984442483361
 ce9d704c-ebee-4968-b4b0-4ddfb3b57d53 |    978 | 5.76477935216502
 45c61120-5760-4c24-b204-563e3515177a |    979 | 5.72862785841547
 7ecee24a-17d9-441e-bd8f-69c42069f9e9 |    980 |  5.6426728266811
 d8b3c9b1-dced-4247-beba-ec68aadc244d |    981 | 5.64479551974766
 7bc7a021-bfb9-4bf4-a13f-1c6585b1a7b6 |    982 | 5.65616996647691
 e9a6ccd5-d0c6-45f4-adf2-2fad2c9a4b65 |    983 | 5.65557599939789
 40524190-a585-4bb0-bfad-724b32330667 |    984 | 5.66815691856546
 fb9bad00-e423-4019-9975-5c73ec587a76 |    985 | 5.66769151459689
 5db19f97-ef3a-4a55-83c6-c95d60dc6b95 |    986 |  5.6576826093654
 0ef83470-bf56-4586-8f40-1ed9151549b3 |    987 | 5.66706112355155
 d910717a-208d-486c-86cf-e7feb838986c |    988 | 5.74913198914508
 577b6bac-6e83-4295-b403-423096361479 |    989 | 5.75225636582785
 1dbbe955-d0b0-4a1b-98bc-7feb17eacd5d |    990 | 5.65959364446057
 3b8f466d-2f50-4599-92d3-8d01a1b82a4a |    991 | 5.67449072603412
 1143c4fe-6a67-4ce2-bd3c-7264888fcc98 |    992 | 5.65432568551311
 0868992e-cf97-4113-98f0-41d4aff81541 |    993 | 5.66533894099905
 674081a8-cea9-489c-a9e5-f4789b261fc0 |    994 | 5.66987565149777
 fb3eecc2-e1dd-411a-a259-6c88794a3b5f |    995 | 5.68498530640841
 9a935b67-6533-49f2-9866-5e4b7d0e783c |    996 | 5.66169410621409
 3455c9a0-d1ca-4c88-85e0-9bab76a56423 |    997 | 5.64469577910089
 e99f1ffd-d03b-495d-9f1c-ce5527af8342 |    998 |  5.7685877734817
 555634c3-e9e0-4615-b561-cb66fc5a5733 |    999 | 5.66725148574331
 13682681-ca29-4593-89bf-8d245d948f51 |   1000 | 5.64218416950025
 9fed1c61-0d62-431b-bf95-512ee8eab362 |   1001 | 5.64918596093637
 5b2e7a74-13d2-4232-8f32-8546cf2f8abd |   1002 | 5.63267068009717
 26117a70-e0b1-4442-9ab5-312361ac5b9f |   1003 | 5.64439006646879
